Unnamed: 0.1,Unnamed: 0,Datetime_UTC,Gas_1d_lag,Carbon_1d_lag,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,Photovoltaics_MWh,PV_and_Wind_MWh,renewable_penetration_ratio,price_lag_24h,Price_EUR_MWh,ensemble_pred,response_received
6608,20573,2026-08-20 10:00:00+02:00,63.3810005187988,77.5650024414063,57639.94,30217.65,41424.43,0.718675800023616,152.6675,135.74,71.6904047146619,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6609,20574,2026-08-20 11:00:00+02:00,63.3810005187988,77.5650024414063,57713.6,36025.97,49074.89,0.850317602636065,142.96,109.455,47.0469936275932,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6610,20575,2026-08-20 12:00:00+02:00,63.3810005187988,77.5650024414063,56817.21,38853.34,54129.84,0.952701478838418,136.0825,83.63,42.6251042510451,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6611,20576,2026-08-20 13:00:00+02:00,63.3810005187988,77.5650024414063,55614.04,38763.73,56003.52,1.00700326733915,128.205,63.7075,38.0176991398979,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6612,20577,2026-08-20 14:00:00+02:00,63.3810005187988,77.5650024414063,54296.73,36463.73,55133.93,1.01541897624122,127.7725,69.44,37.345593769011,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6613,20578,2026-08-20 15:00:00+02:00,63.3810005187988,77.5650024414063,54158.17,32470.06,51698.3,0.954579890540138,131.0075,91.2075,44.2163472195703,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6614,20579,2026-08-20 16:00:00+02:00,63.3810005187988,77.5650024414063,53784.6,26946.89,45559.35,0.847070536761997,138.3175,106.005,37.1293682663164,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6615,20580,2026-08-20 17:00:00+02:00,63.3810005187988,77.5650024414063,53913.76,19384.2,36422.22,0.675564456889009,153.6425,144.2,89.5225625265953,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
6616,20581,2026-08-20 18:00:00+02:00,63.3810005187988,77.5650024414063,54588.76,10597.39,24904.15,0.456213879843357,183.735,164.245,136.818402941178,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6617,20582,2026-08-20 19:00:00+02:00,63.3810005187988,77.5650024414063,54493.08,3181.62,14487.13,0.265852655003928,207.5525,192.2225,181.655160007332,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6618,20583,2026-08-20 20:00:00+02:00,63.3810005187988,77.5650024414063,52964,216.52,10109.65,0.190877765993717,209.445,200.6,198.90139303124,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6619,20584,2026-08-20 21:00:00+02:00,63.3810005187988,77.5650024414063,50738.59,0,9369.12,0.184654717408455,206.1225,195.6175,188.315871543793,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6620,20585,2026-08-20 22:00:00+02:00,63.3810005187988,77.5650024414063,47935.14,0,10038.81,0.209424860298849,199.0975,187.9275,172.967223901417,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6621,20586,2026-08-20 23:00:00+02:00,63.3810005187988,77.5650024414063,44727.17,0,11048.02,0.247009144498297,186.5475,173.015,150.714128531428,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6622,20587,2026-08-21 00:00:00+02:00,65.2949981689453,78.0800018310547,41149.73,0,11118.04,0.270185004793425,172.7125,170.35,133.801028650562,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6623,20588,2026-08-21 01:00:00+02:00,65.2949981689453,78.0800018310547,39716.61,0,11713.32,0.294922451766422,162.35,160.49,127.378429450778,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6624,20589,2026-08-21 02:00:00+02:00,65.2949981689453,78.0800018310547,39214.86,0,12107.87,0.308757190435269,153.7325,152.4875,126.676004261035,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6625,20590,2026-08-21 03:00:00+02:00,65.2949981689453,78.0800018310547,39203.1,0,11785.91,0.30063719443089,147.99,151.475,124.231011615403,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6626,20591,2026-08-21 04:00:00+02:00,65.2949981689453,78.0800018310547,40401.75,0,10957.45,0.271212261777965,148.4925,153.21,127.634304822399,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6627,20592,2026-08-21 05:00:00+02:00,65.2949981689453,78.0800018310547,43098.98,0.12,10021.65,0.232526384561183,159.55,165.875,135.98867360459,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6628,20593,2026-08-21 06:00:00+02:00,65.2949981689453,78.0800018310547,48251.63,668.7,9846.81,0.204072069647373,182.8,189.21,158.503137345761,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6629,20594,2026-08-21 07:00:00+02:00,65.2949981689453,78.0800018310547,52158.38,5228.19,13240.61,0.253853934831976,186.4325,193.89,152.163948813419,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6630,20595,2026-08-21 08:00:00+02:00,65.2949981689453,78.0800018310547,55065.46,13613.12,19921.81,0.361784138303433,171.7475,192.585,139.996486466298,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6631,20596,2026-08-21 09:00:00+02:00,65.2949981689453,78.0800018310547,56159.15,22253.73,27343.78,0.486898038790313,154.505,167.83,123.171890749005,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6632,20597,2026-08-21 10:00:00+02:00,65.2949981689453,78.0800018310547,56372.14,28436.22,33263.3,0.590066298602454,135.74,149,102.060187809433,"High renewable penetration leaves the residual-load margin vulnerable to downside price pressure, particularly around renewable-output peaks. The ML forecast is invalidated by a >15% real-time renewable forecast miss or sudden economic curtailment that materially changes the supply stack. For the day-ahead-to-curve view, lean toward selling/underweighting the renewable-heavy hours against buying the tighter residual-load hours, with position size limited by forecast uncertainty."
6633,20598,2026-08-21 11:00:00+02:00,65.2949981689453,78.0800018310547,56164.04,31324.73,35853.36,0.638368607272844,109.455,138.8825,99.0889285456124,"High renewable penetration leaves the residual-load margin vulnerable to downside price pressure, particularly around renewable-output peaks. The ML forecast is invalidated by a >15% real-time renewable forecast miss or sudden economic curtailment that materially changes the supply stack. For the day-ahead-to-curve view, lean toward selling/underweighting the renewable-heavy hours against buying the tighter residual-load hours, with position size limited by forecast uncertainty."
6634,20599,2026-08-21 12:00:00+02:00,65.2949981689453,78.0800018310547,55493.6,31000.22,35367.98,0.63733439520281,83.63,135.21,91.5616783923205,"High renewable penetration leaves the residual-load margin vulnerable to downside price pressure, particularly around renewable-output peaks. The ML forecast is invalidated by a >15% real-time renewable forecast miss or sudden economic curtailment that materially changes the supply stack. For the day-ahead-to-curve view, lean toward selling/underweighting the renewable-heavy hours against buying the tighter residual-load hours, with position size limited by forecast uncertainty."
6635,20600,2026-08-21 13:00:00+02:00,65.2949981689453,78.0800018310547,54011.72,27944.74,32480.06,0.601352076808265,63.7075,140.495,91.6407118822509,"High renewable penetration leaves the residual-load margin vulnerable to downside price pressure, particularly around renewable-output peaks. The ML forecast is invalidated by a >15% real-time renewable forecast miss or sudden economic curtailment that materially changes the supply stack. For the day-ahead-to-curve view, lean toward selling/underweighting the renewable-heavy hours against buying the tighter residual-load hours, with position size limited by forecast uncertainty."
6636,20601,2026-08-21 14:00:00+02:00,65.2949981689453,78.0800018310547,52691.65,23538.29,28517.86,0.541221616605056,69.44,141.1725,101.322983169769,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6637,20602,2026-08-21 15:00:00+02:00,65.2949981689453,78.0800018310547,52143.36,18908.16,24212.59,0.464346562924916,91.2075,149.7475,113.431723109279,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6638,20603,2026-08-21 16:00:00+02:00,65.2949981689453,78.0800018310547,51760.65,14323.67,19844.74,0.383394335197994,106.005,166.49,130.355350977415,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6639,20604,2026-08-21 17:00:00+02:00,65.2949981689453,78.0800018310547,52165.78,9711.3,15336.72,0.293999629585909,144.2,186.2075,142.066904932837,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6640,20605,2026-08-21 18:00:00+02:00,65.2949981689453,78.0800018310547,52223.88,5396.71,10855.47,0.20786410350823,164.245,196.99,154.597060170904,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6641,20606,2026-08-21 19:00:00+02:00,65.2949981689453,78.0800018310547,51498.83,1766.96,7201.3,0.139834244750835,192.2225,204.415,175.199622621411,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6642,20607,2026-08-21 20:00:00+02:00,65.2949981689453,78.0800018310547,49703.73,144.48,5769.59,0.116079618146147,200.6,203.905,177.803194527126,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6643,20608,2026-08-21 21:00:00+02:00,65.2949981689453,78.0800018310547,47749.31,0,5331.9,0.111664440782146,195.6175,198.715,173.02175428932,"Steep evening conventional-ramp risk dominates as renewable penetration falls against load, tightening the residual-load margin and supporting upside price risk. The ML forecast is invalidated by a >15% real-time wind forecast miss, especially if wind drops during the evening ramp and forces additional thermal commitment. For the day-ahead-to-curve view, favor a relative long in the evening ramp versus the midday strip, while avoiding the spread if the forward curve already fully prices the residual-load squeeze."
6644,20609,2026-08-21 22:00:00+02:00,65.2949981689453,78.0800018310547,44980.05,0,5417.02,0.120431613544131,187.9275,187.3575,160.753109440863,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6645,20610,2026-08-21 23:00:00+02:00,65.2949981689453,78.0800018310547,42157.2,0,5610.2,0.133078098134345,173.015,173.5,153.467273897365,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6646,20611,2026-08-22 00:00:00+02:00,65.8649978637695,78.5,39395.09,0,6722.09,0.170632685400482,170.35,168.0075,143.860723276032,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6647,20612,2026-08-22 01:00:00+02:00,65.8649978637695,78.5,37823.28,0,7441.62,0.19674708269702,160.49,161.535,135.957478605468,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6648,20613,2026-08-22 02:00:00+02:00,65.8649978637695,78.5,36843.58,0,8657.3,0.234974451387467,152.4875,158.7125,131.167038731823,"Low renewable penetration leaves a relatively tight conventional margin, increasing upside risk if load or fuel costs strengthen. The ML forecast is invalidated by a >15% real-time wind forecast miss or an unexpected renewable recovery that materially widens the physical margin. For the day-ahead-to-curve view, favor a relative long in the tight-margin hour versus renewable-heavy hours, provided the curve has not already discounted the scarcity premium."
6649,20614,2026-08-22 03:00:00+02:00,65.8649978637695,78.5,36489.87,0,9761.86,0.267522465750762,151.475,154.39,127.904676949418,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6650,20615,2026-08-22 04:00:00+02:00,65.8649978637695,78.5,36736.9,0,10982.91,0.298961262300586,153.21,148.5,123.123414295355,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6651,20616,2026-08-22 05:00:00+02:00,65.8649978637695,78.5,37466.44,0,12091.36,0.322725084015795,165.875,145.5075,123.34649574311,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6652,20617,2026-08-22 06:00:00+02:00,65.8649978637695,78.5,39259.17,435.36,13439.64,0.342331231062111,189.21,153.89,125.439269047351,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6653,20618,2026-08-22 07:00:00+02:00,65.8649978637695,78.5,41597.54,4063.13,17494.25,0.420559725305737,193.89,144.005,117.844908946471,"The grid margin appears balanced rather than extreme, so price direction is sensitive to renewable forecast errors and the load trajectory. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss that shifts residual load enough to change the marginal conventional unit. For the day-ahead-to-curve view, keep the spread bias modest and express it only where the day-ahead signal diverges materially from the forward curve after accounting for forecast error."
6654,20619,2026-08-22 08:00:00+02:00,65.8649978637695,78.5,44404.28,11081.27,24516.59,0.552122227732975,192.585,128.13,100.123190676673,"High renewable penetration leaves the residual-load margin vulnerable to downside price pressure, particularly around renewable-output peaks. The ML forecast is invalidated by a >15% real-time renewable forecast miss or sudden economic curtailment that materially changes the supply stack. For the day-ahead-to-curve view, lean toward selling/underweighting the renewable-heavy hours against buying the tighter residual-load hours, with position size limited by forecast uncertainty."
6655,20620,2026-08-22 09:00:00+02:00,65.8649978637695,78.5,46461.2,19260.2,32885.48,0.707805222269807,167.83,90.2675,72.4519816129615,"Severe midday negative-price risk is elevated as renewable supply occupies a large share of load, with solar creating a compressed residual-load margin. The ML forecast is invalidated by a >15% real-time wind/solar forecast miss or an abrupt solar curtailment event that materially changes residual load. For the day-ahead-to-curve view, favor a cautious short/underweight stance in the solar-heavy midday strip and look to own the later ramp only when the forward curve materially underprices the residual-load reversal."
